發票年月,縣市代碼,縣市名稱,行業名稱,平均開立張數,平均開立金額,平均客單價
2014/2/1,J,新竹縣,綜合商品零售業,17133,1951219,114
2014/2/1,J,新竹縣,超級市場,15062,3189088,212
2014/2/1,J,新竹縣,食品、飲料及菸草製品零售業,10925,3639208,333
2014/2/1,K,苗栗縣,便利商店,17435,1823349,105
2014/2/1,K,苗栗縣,綜合商品零售業,17771,2432978,137
2014/2/1,K,苗栗縣,超級市場,17920,4735149,264
2014/2/1,K,苗栗縣,食品、飲料及菸草製品零售業,16525,3189326,193
2014/2/1,M,南投縣,便利商店,19216,2179441,113
2014/2/1,M,南投縣,綜合商品零售業,19102,2504527,131
2014/2/1,M,南投縣,超級市場,23270,4605770,198
2014/2/1,N,彰化縣,便利商店,19154,2179581,114
2014/2/1,N,彰化縣,綜合商品零售業,19142,2414883,126
2014/2/1,N,彰化縣,超級市場,21827,3649189,167
2014/2/1,N,彰化縣,食品、飲料及菸草製品零售業,18745,4253676,227
2014/2/1,O,新竹市,便利商店,17732,1555138,88
2014/2/1,O,新竹市,百貨公司,96091,95898805,998
2014/2/1,O,新竹市,綜合商品零售業,21940,5918784,270
2014/2/1,O,新竹市,超級市場,18293,2492817,136
2014/2/1,O,新竹市,食品、飲料及菸草製品零售業,12609,2608244,207
2014/2/1,O,新竹市,餐飲業,7345,1163476,158
2014/2/1,P,雲林縣,便利商店,18131,1990364,110
2014/2/1,P,雲林縣,綜合商品零售業,18552,2470835,133
2014/2/1,P,雲林縣,超級市場,27910,7459013,267
2014/2/1,P,雲林縣,食品、飲料及菸草製品零售業,14660,3573419,244
2014/2/1,Q,嘉義縣,便利商店,18557,1932271,104
2014/2/1,Q,嘉義縣,綜合商品零售業,19071,2272716,119
2014/2/1,Q,嘉義縣,超級市場,31426,8232925,262
2014/2/1,T,屏東縣,便利商店,21306,2291526,108
2014/2/1,T,屏東縣,百貨公司,35286,34179727,969
2014/2/1,T,屏東縣,綜合商品零售業,20943,3186491,152
2014/2/1,T,屏東縣,超級市場,20474,3380783,165
2014/2/1,T,屏東縣,零售式量販店,12752,3582876,281
2014/2/1,T,屏東縣,食品、飲料及菸草製品零售業,10931,2746827,251
2014/2/1,U,花蓮縣,便利商店,19783,2136098,108
2014/2/1,U,花蓮縣,綜合商品零售業,19207,3125277,163
2014/2/1,U,花蓮縣,食品、飲料及菸草製品零售業,4781,1861117,389
2014/2/1,V,臺東縣,便利商店,21833,2429223,111
2014/2/1,V,臺東縣,綜合商品零售業,21233,2529505,119
2014/2/1,V,臺東縣,食品、飲料及菸草製品零售業,6769,2741898,405
2014/2/1,W,金門縣,便利商店,21598,2617913,121
2014/2/1,W,金門縣,綜合商品零售業,22366,3442307,154
2014/2/1,X,澎湖縣,便利商店,17346,2608038,150
2014/2/1,X,澎湖縣,綜合商品零售業,16614,2623553,158
2014/2/1,Z,連江縣,便利商店,19286,2648291,137
2014/2/1,Z,連江縣,綜合商品零售業,19286,2648291,137
2014/3/1,A,臺北市,便利商店,27358,2208837,81
2014/3/1,A,臺北市,百貨公司,111306,144642407,1300
2014/3/1,A,臺北市,綜合商品零售業,28880,5747354,199
2014/3/1,A,臺北市,超級市場,28553,5079914,178
2014/3/1,A,臺北市,零售式量販店,32034,17293331,540
2014/3/1,A,臺北市,食品、飲料及菸草製品零售業,25096,3307420,132
2014/3/1,A,臺北市,餐飲業,11550,2968298,257
2014/3/1,B,臺中市,便利商店,23432,2245613,96
2014/3/1,B,臺中市,百貨公司,90232,202006502,2239
2014/3/1,B,臺中市,綜合商品零售業,24640,5227393,212
2014/3/1,B,臺中市,超級市場,24079,4358556,181
2014/3/1,B,臺中市,零售式量販店,49380,27904328,565
2014/3/1,B,臺中市,食品、飲料及菸草製品零售業,21686,3331121,154
2014/3/1,B,臺中市,餐飲業,10208,2023288,198
2014/3/1,C,基隆市,便利商店,19286,1663592,86
2014/3/1,C,基隆市,綜合商品零售業,19396,1961244,101
2014/3/1,C,基隆市,超級市場,22034,5065476,230
2014/3/1,C,基隆市,食品、飲料及菸草製品零售業,18561,2196522,118
2014/3/1,D,臺南市,便利商店,24163,2226890,92
2014/3/1,D,臺南市,百貨公司,58217,67098982,1153
2014/3/1,D,臺南市,綜合商品零售業,25166,4221257,168
2014/3/1,D,臺南市,超級市場,28111,2926867,104
2014/3/1,D,臺南市,零售式量販店,29392,15212588,518
2014/3/1,D,臺南市,食品、飲料及菸草製品零售業,21789,4149602,190
2014/3/1,D,臺南市,餐飲業,12391,1660601,134
2014/3/1,E,高雄市,便利商店,23987,2187063,91
2014/3/1,E,高雄市,百貨公司,61531,54807649,891
2014/3/1,E,高雄市,綜合商品零售業,24841,3831534,154
2014/3/1,E,高雄市,超級市場,26072,4429487,170
2014/3/1,E,高雄市,零售式量販店,24138,17414451,721
2014/3/1,E,高雄市,食品、飲料及菸草製品零售業,17192,3823962,222
2014/3/1,E,高雄市,餐飲業,9714,1333650,137
2014/3/1,F,新北市,便利商店,21551,1917467,89
2014/3/1,F,新北市,百貨公司,26993,15521721,575
2014/3/1,F,新北市,綜合商品零售業,22030,2861591,130
2014/3/1,F,新北市,超級市場,30508,8248375,270
2014/3/1,F,新北市,零售式量販店,22648,11598925,512
2014/3/1,F,新北市,食品、飲料及菸草製品零售業,18632,2536143,136
2014/3/1,F,新北市,餐飲業,10476,2158499,206
2014/3/1,G,宜蘭縣,便利商店,20185,1972585,98
2014/3/1,G,宜蘭縣,綜合商品零售業,20149,2486479,123
2014/3/1,G,宜蘭縣,超級市場,21824,5003166,229
2014/3/1,G,宜蘭縣,食品、飲料及菸草製品零售業,15750,3783371,240
2014/3/1,H,桃園市,便利商店,21011,1924828,92
2014/3/1,H,桃園市,百貨公司,30700,26475372,862
2014/3/1,H,桃園市,綜合商品零售業,21637,2970880,137
2014/3/1,H,桃園市,超級市場,33000,9939399,301
2014/3/1,H,桃園市,零售式量販店,39125,23583446,603
2014/3/1,H,桃園市,食品、飲料及菸草製品零售業,19782,2789585,141
2014/3/1,H,桃園市,餐飲業,25471,17913102,703
2014/3/1,I,嘉義市,便利商店,22104,2040396,92
2014/3/1,I,嘉義市,綜合商品零售業,22563,4304498,191
2014/3/1,I,嘉義市,超級市場,22680,3681260,162
2014/3/1,J,新竹縣,便利商店,19950,1839581,92
2014/3/1,J,新竹縣,綜合商品零售業,19920,2172485,109
2014/3/1,J,新竹縣,超級市場,17015,3422792,201
2014/3/1,J,新竹縣,食品、飲料及菸草製品零售業,13445,3405692,253
2014/3/1,K,苗栗縣,便利商店,19455,1870703,96
2014/3/1,K,苗栗縣,綜合商品零售業,19905,2579818,130
2014/3/1,K,苗栗縣,超級市場,19710,4858413,246
2014/3/1,K,苗栗縣,食品、飲料及菸草製品零售業,18377,3409813,186
2014/3/1,M,南投縣,便利商店,19165,2056436,107
2014/3/1,M,南投縣,綜合商品零售業,19336,2529377,131
2014/3/1,M,南投縣,超級市場,24225,5218021,215
2014/3/1,N,彰化縣,便利商店,21152,2265011,107
2014/3/1,N,彰化縣,綜合商品零售業,21342,2661830,125
2014/3/1,N,彰化縣,超級市場,24622,3907075,159
2014/3/1,N,彰化縣,食品、飲料及菸草製品零售業,24063,5323401,221
2014/3/1,O,新竹市,便利商店,21535,1759220,82
2014/3/1,O,新竹市,百貨公司,85673,81689303,953
2014/3/1,O,新竹市,綜合商品零售業,25390,5717926,225
2014/3/1,O,新竹市,超級市場,21994,2814908,128
2014/3/1,O,新竹市,食品、飲料及菸草製品零售業,15424,2686896,174
2014/3/1,O,新竹市,餐飲業,9336,1183154,127
2014/3/1,P,雲林縣,便利商店,19678,2014638,102
2014/3/1,P,雲林縣,綜合商品零售業,20281,2640309,130
2014/3/1,P,雲林縣,超級市場,30746,7948052,259
2014/3/1,P,雲林縣,食品、飲料及菸草製品零售業,17010,4041704,238
2014/3/1,Q,嘉義縣,便利商店,20419,1947218,95
2014/3/1,Q,嘉義縣,綜合商品零售業,20996,2322352,111
2014/3/1,Q,嘉義縣,超級市場,35115,9040221,257
2014/3/1,T,屏東縣,便利商店,22692,2330764,103
2014/3/1,T,屏東縣,百貨公司,30862,29250716,948
2014/3/1,T,屏東縣,綜合商品零售業,22653,3442652,152
2014/3/1,T,屏東縣,超級市場,29554,8657289,293
2014/3/1,T,屏東縣,零售式量販店,20650,7611076,369
2014/3/1,T,屏東縣,食品、飲料及菸草製品零售業,12354,2867152,232
2014/3/1,U,花蓮縣,便利商店,21031,2087301,99
2014/3/1,U,花蓮縣,綜合商品零售業,20590,2984636,145
2014/3/1,U,花蓮縣,食品、飲料及菸草製品零售業,3893,1477704,380
2014/3/1,V,臺東縣,便利商店,21374,2208374,103
2014/3/1,V,臺東縣,綜合商品零售業,21099,2482669,118
2014/3/1,V,臺東縣,食品、飲料及菸草製品零售業,6851,2569909,375
2014/3/1,W,金門縣,便利商店,26323,2927251,111
2014/3/1,W,金門縣,綜合商品零售業,27182,3981386,146
2014/3/1,X,澎湖縣,便利商店,19139,2760017,144
2014/3/1,X,澎湖縣,綜合商品零售業,18276,2739879,150
2014/3/1,Z,連江縣,便利商店,23418,3020719,129
2014/3/1,Z,連江縣,綜合商品零售業,23418,3020719,129
2014/4/1,A,臺北市,便利商店,27497,2155723,78
2014/4/1,A,臺北市,百貨公司,110924,194421229,1753
2014/4/1,A,臺北市,綜合商品零售業,29106,6951690,239
2014/4/1,A,臺北市,超級市場,28311,4982880,176
2014/4/1,A,臺北市,零售式量販店,36106,21209488,587
2014/4/1,A,臺北市,食品、飲料及菸草製品零售業,23574,3018614,128
2014/4/1,A,臺北市,餐飲業,12380,3140352,254
2014/4/1,B,臺中市,便利商店,23639,2187587,93
2014/4/1,B,臺中市,百貨公司,102422,204721065,1999
2014/4/1,B,臺中市,綜合商品零售業,25109,5322212,212
2014/4/1,B,臺中市,超級市場,24563,4653648,189
2014/4/1,B,臺中市,零售式量販店,56516,33060060,585
2014/4/1,B,臺中市,食品、飲料及菸草製品零售業,20570,3181670,155
2014/4/1,B,臺中市,餐飲業,10829,2028486,187
2014/4/1,C,基隆市,便利商店,19662,1664981,85
2014/4/1,C,基隆市,綜合商品零售業,19941,2259247,113
2014/4/1,C,基隆市,超級市場,22126,5244994,237
2014/4/1,C,基隆市,食品、飲料及菸草製品零售業,17989,2208567,123
2014/4/1,D,臺南市,便利商店,24173,2192423,91
2014/4/1,D,臺南市,百貨公司,66110,96037063,1453
2014/4/1,D,臺南市,綜合商品零售業,25496,4953258,194
2014/4/1,D,臺南市,超級市場,27765,2842017,102
2014/4/1,D,臺南市,零售式量販店,35323,19881954,563
2014/4/1,D,臺南市,食品、飲料及菸草製品零售業,22476,4888874,218
2014/4/1,D,臺南市,餐飲業,13613,1740701,128
2014/4/1,E,高雄市,便利商店,24037,2160893,90
2014/4/1,E,高雄市,百貨公司,64472,67558098,1048
2014/4/1,E,高雄市,綜合商品零售業,25362,4373341,172
2014/4/1,E,高雄市,超級市場,27376,5150334,188
2014/4/1,E,高雄市,零售式量販店,36270,27515095,759
2014/4/1,E,高雄市,食品、飲料及菸草製品零售業,17541,5695605,325
2014/4/1,E,高雄市,餐飲業,9300,1296693,139
2014/4/1,F,新北市,便利商店,21820,1888933,87
2014/4/1,F,新北市,百貨公司,26559,18981547,715
2014/4/1,F,新北市,綜合商品零售業,22414,3071057,137
2014/4/1,F,新北市,超級市場,32376,9468662,292
2014/4/1,F,新北市,零售式量販店,24721,13825560,559
2014/4/1,F,新北市,食品、飲料及菸草製品零售業,18722,2466077,132
2014/4/1,F,新北市,餐飲業,11178,1559161,139
2014/4/1,G,宜蘭縣,便利商店,20879,1975850,95
2014/4/1,G,宜蘭縣,綜合商品零售業,20959,2655000,127
2014/4/1,G,宜蘭縣,超級市場,21869,5310110,243
2014/4/1,G,宜蘭縣,食品、飲料及菸草製品零售業,14374,3457692,241
2014/4/1,H,桃園市,便利商店,21634,1920051,89
2014/4/1,H,桃園市,百貨公司,33202,35310370,1063
2014/4/1,H,桃園市,綜合商品零售業,22481,3336986,148
2014/4/1,H,桃園市,超級市場,32191,9605857,298
2014/4/1,H,桃園市,零售式量販店,55692,37935291,681
2014/4/1,H,桃園市,食品、飲料及菸草製品零售業,19911,2828588,142
2014/4/1,H,桃園市,餐飲業,24986,19439318,778
2014/4/1,I,嘉義市,便利商店,21972,1996790,91
2014/4/1,I,嘉義市,綜合商品零售業,22777,4701520,206
2014/4/1,I,嘉義市,超級市場,22948,3689502,161
2014/4/1,J,新竹縣,便利商店,20393,1826198,90
2014/4/1,J,新竹縣,綜合商品零售業,20475,2245305,110
2014/4/1,J,新竹縣,超級市場,16969,3499083,206
2014/4/1,J,新竹縣,食品、飲料及菸草製品零售業,13239,3214628,243
2014/4/1,J,新竹縣,餐飲業,9956,1859524,187
2014/4/1,K,苗栗縣,便利商店,20031,1863260,93
2014/4/1,K,苗栗縣,綜合商品零售業,20495,2625364,128
2014/4/1,K,苗栗縣,超級市場,20380,5156246,253
2014/4/1,K,苗栗縣,食品、飲料及菸草製品零售業,18327,3352922,183
2014/4/1,M,南投縣,便利商店,19603,2055792,105
2014/4/1,M,南投縣,綜合商品零售業,20068,2745864,137
2014/4/1,M,南投縣,超級市場,28338,6566951,232
2014/4/1,N,彰化縣,便利商店,21770,2286863,105
2014/4/1,N,彰化縣,綜合商品零售業,22067,2755485,125
2014/4/1,N,彰化縣,超級市場,25832,4008552,155
2014/4/1,N,彰化縣,食品、飲料及菸草製品零售業,23702,5304798,224
2014/4/1,N,彰化縣,餐飲業,6536,1756175,269
2014/4/1,O,新竹市,便利商店,21844,1735707,79
2014/4/1,O,新竹市,百貨公司,84655,100834084,1191
2014/4/1,O,新竹市,綜合商品零售業,25543,6336006,248
2014/4/1,O,新竹市,超級市場,22205,2763325,124
2014/4/1,O,新竹市,食品、飲料及菸草製品零售業,14669,2419161,165
2014/4/1,O,新竹市,餐飲業,8119,1024581,126
2014/4/1,P,雲林縣,便利商店,20167,2016662,100
2014/4/1,P,雲林縣,綜合商品零售業,21081,2846059,135
2014/4/1,P,雲林縣,超級市場,31803,8017791,252
2014/4/1,P,雲林縣,食品、飲料及菸草製品零售業,17179,4150301,242
2014/4/1,Q,嘉義縣,便利商店,20725,1946568,94
2014/4/1,Q,嘉義縣,綜合商品零售業,21342,2338206,110
2014/4/1,Q,嘉義縣,超級市場,36457,9364047,257
2014/4/1,T,屏東縣,便利商店,23147,2370367,102
2014/4/1,T,屏東縣,百貨公司,32318,34131113,1056
2014/4/1,T,屏東縣,綜合商品零售業,23316,3726683,160
2014/4/1,T,屏東縣,超級市場,33270,10875063,327
2014/4/1,T,屏東縣,零售式量販店,22956,8665554,377
2014/4/1,T,屏東縣,食品、飲料及菸草製品零售業,12387,2880089,233
2014/4/1,U,花蓮縣,便利商店,21504,2138044,99
2014/4/1,U,花蓮縣,綜合商品零售業,21410,3698890,173
2014/4/1,U,花蓮縣,食品、飲料及菸草製品零售業,4031,1466223,364
2014/4/1,V,臺東縣,便利商店,22193,2284184,103
2014/4/1,V,臺東縣,綜合商品零售業,22362,2872799,128
2014/4/1,V,臺東縣,食品、飲料及菸草製品零售業,6873,2451576,357
2014/4/1,W,金門縣,便利商店,27790,3015579,109
2014/4/1,W,金門縣,綜合商品零售業,28600,3997330,140
2014/4/1,X,澎湖縣,便利商店,22394,3044364,136
2014/4/1,X,澎湖縣,綜合商品零售業,21381,3090928,145
2014/4/1,Z,連江縣,便利商店,24583,3078796,125
2014/4/1,Z,連江縣,綜合商品零售業,24583,3078796,125
2014/5/1,A,臺北市,便利商店,29342,2299928,78
2014/5/1,A,臺北市,百貨公司,121065,181744998,1501
2014/5/1,A,臺北市,綜合商品零售業,31124,6871258,221
2014/5/1,A,臺北市,超級市場,29810,5192458,174
2014/5/1,A,臺北市,零售式量販店,38727,22471977,580
2014/5/1,A,臺北市,食品、飲料及菸草製品零售業,24216,3116555,129
2014/5/1,A,臺北市,餐飲業,11658,2841783,244
2014/5/1,B,臺中市,便利商店,25135,2323591,92
2014/5/1,B,臺中市,百貨公司,98554,166251842,1687
2014/5/1,B,臺中市,綜合商品零售業,26606,5132183,193
2014/5/1,B,臺中市,超級市場,26107,5009144,192
2014/5/1,B,臺中市,零售式量販店,61274,36841394,601
2014/5/1,B,臺中市,食品、飲料及菸草製品零售業,21466,3270468,152
2014/5/1,B,臺中市,餐飲業,9045,1734955,192
2014/5/1,C,基隆市,便利商店,21083,1767349,84
2014/5/1,C,基隆市,綜合商品零售業,21419,2386917,111
2014/5/1,C,基隆市,超級市場,23428,5315050,227
2014/5/1,C,基隆市,食品、飲料及菸草製品零售業,19894,2485656,125
2014/5/1,D,臺南市,便利商店,25995,2328364,90
2014/5/1,D,臺南市,百貨公司,71850,80220105,1116
2014/5/1,D,臺南市,綜合商品零售業,27500,4846910,176
2014/5/1,D,臺南市,超級市場,30427,3089450,102
2014/5/1,D,臺南市,零售式量販店,39282,22964983,585
2014/5/1,D,臺南市,食品、飲料及菸草製品零售業,24362,5474378,225
2014/5/1,D,臺南市,餐飲業,10551,1350634,128
2014/5/1,E,高雄市,便利商店,25740,2278053,89
2014/5/1,E,高雄市,百貨公司,72750,70014186,962
2014/5/1,E,高雄市,綜合商品零售業,27217,4592442,169
2014/5/1,E,高雄市,超級市場,28698,5359131,187
2014/5/1,E,高雄市,零售式量販店,42575,31983451,751
2014/5/1,E,高雄市,食品、飲料及菸草製品零售業,19683,8660780,440
2014/5/1,E,高雄市,餐飲業,7402,1162806,157
2014/5/1,F,新北市,便利商店,23390,2012988,86
2014/5/1,F,新北市,百貨公司,29155,18847425,646
2014/5/1,F,新北市,綜合商品零售業,24033,3260782,136
2014/5/1,F,新北市,超級市場,34258,10169598,297
2014/5/1,F,新北市,零售式量販店,26984,15458133,573
2014/5/1,F,新北市,食品、飲料及菸草製品零售業,19118,2570449,134
2014/5/1,F,新北市,餐飲業,9371,1448562,155
2014/5/1,G,宜蘭縣,便利商店,21567,2044713,95
2014/5/1,G,宜蘭縣,綜合商品零售業,21674,2781481,128
2014/5/1,G,宜蘭縣,超級市場,22386,5318710,238
2014/5/1,G,宜蘭縣,食品、飲料及菸草製品零售業,14328,3267305,228
2014/5/1,H,桃園市,便利商店,23009,2032770,88
2014/5/1,H,桃園市,百貨公司,36733,36200972,986
2014/5/1,H,桃園市,綜合商品零售業,23987,3535000,147
2014/5/1,H,桃園市,超級市場,35167,10746890,306
2014/5/1,H,桃園市,零售式量販店,65636,45347055,691
2014/5/1,H,桃園市,食品、飲料及菸草製品零售業,20854,2884748,138
2014/5/1,H,桃園市,餐飲業,18236,13902073,762
2014/5/1,I,嘉義市,便利商店,23866,2137400,90
2014/5/1,I,嘉義市,綜合商品零售業,24780,4713430,190
2014/5/1,I,嘉義市,超級市場,25059,4103656,164
2014/5/1,J,新竹縣,便利商店,21478,1905100,89
2014/5/1,J,新竹縣,綜合商品零售業,21613,2362320,109
2014/5/1,J,新竹縣,超級市場,18896,4057881,215
2014/5/1,J,新竹縣,食品、飲料及菸草製品零售業,14392,4275572,297
2014/5/1,J,新竹縣,餐飲業,10515,2056184,196
2014/5/1,K,苗栗縣,便利商店,21229,1957580,92
2014/5/1,K,苗栗縣,綜合商品零售業,21888,2823611,129
2014/5/1,K,苗栗縣,超級市場,21168,5407836,255
2014/5/1,K,苗栗縣,食品、飲料及菸草製品零售業,17502,3281601,187
2014/5/1,M,南投縣,便利商店,20068,2120651,106
2014/5/1,M,南投縣,綜合商品零售業,20569,2849609,139
